epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.32395748089540427,0.4058586110753829,0.8208726820437982
1,0.09824707109829023,0.6084537774953485,0.8009312496667409
2,0.05305603263533371,0.7941484188811325,0.7855441752555169
3,0.04049108514214385,0.9440173995619762,0.7843845097947894
4,0.034395221534830836,1.0811865152364968,0.7753842945399504
5,0.025799192543538865,1.299941716143732,0.7663120386768432
6,0.021580754165700898,1.4540072372150061,0.7580256014142528
7,0.018181793253801343,1.5559634740110215,0.7573120389521842
8,0.024763588226118557,1.5116295975949348,0.7615990209277027
9,0.016320602288085122,1.7520112325039294,0.768846882162605
10,0.019993370333786557,1.6624847586433489,0.7617570451332546
11,0.015549388100959004,1.9638849276280403,0.7459295096913725
12,0.01445750018349971,2.0752558538970827,0.7512528979171211
