epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.3113090030484111,0.3822316354280765,0.8237698517320169
1,0.10075632214181084,0.5406606385113827,0.8006797935722434
2,0.05399192880709301,0.8475547884067978,0.7714857314599289
3,0.0376378154548334,1.1817248535425435,0.7520858164196913
4,0.0311701273759035,1.4158336713012494,0.7600078344837701
5,0.025472346129658353,1.6614274131612168,0.7522633102961849
6,0.028423746955069065,1.5688220294123794,0.7793036933359799
7,0.022072619797147957,1.7860031991582754,0.7524325682022458
8,0.02077320489293116,1.993056899587909,0.7442895985688545
9,0.018577694421707872,2.049916767655385,0.7471327933142954
10,0.017548123574763767,2.1873895421732854,0.7477564555130848
11,0.02228777289857088,2.0291165021529225,0.7607274449450688
12,0.013093136846162765,2.225400506305239,0.7566930011799173
