epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.30627505398633187,0.5096206144380356,0.8162398920952268
1,0.09202398436111317,0.7412007719576276,0.7980700076895478
2,0.058031608202216915,0.9700877629391996,0.7834682123120821
3,0.04559702080200639,1.1177720197565195,0.7842628788440168
4,0.03261891651159283,1.4399300931125607,0.7725768282041446
5,0.028794120864191076,1.5472544174202132,0.780693779277965
6,0.025184152542466396,1.840058299100363,0.7739017786111086
7,0.023683124417602494,1.872523645323483,0.7777194190866604
8,0.0251469814984471,1.8591194921752068,0.7834771555539506
9,0.019209499343935597,2.1672185861703746,0.7778178164656766
10,0.016404607921461943,2.296793811548855,0.78832497831168
11,0.015212065255342933,2.464601318115628,0.7791781169396854
12,0.016841548403782214,2.5015819639716996,0.7679304067011936
