epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.29409212270319396,0.38608858598929324,0.8322792320001144
1,0.08835052747042504,0.5373667949273748,0.8467496051052371
2,0.05606481656479842,0.6665502284908114,0.8288274264797767
3,0.04152476468289709,0.8785276789447597,0.8207122716584079
4,0.03321816146820026,0.9043909920498032,0.8188468416840912
5,0.028529951073491773,1.2413785398378836,0.7979390828938168
6,0.022852260493857815,1.1524677747533159,0.8309340969253518
7,0.021331556590163305,1.4168825182861517,0.8075431956545315
8,0.022820925675098698,1.5313065888876025,0.8115843121523241
9,0.020498224624694635,1.4878427924230941,0.8073690498873174
10,0.020730210608962737,1.6977293122290011,0.8105806338000088
11,0.015737242556983656,1.812238865399461,0.8230037530604126
12,0.01805276205908947,1.9885258765371394,0.7985915424211949
