epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.27845853146870037,0.3248393388107628,0.7934713625756502
1,0.06754466355000478,0.5887195791657814,0.759243394811441
2,0.02516940648606744,0.7330981358166149,0.7400071987334164
3,0.015065888483317654,0.8348421540182964,0.7505460441637964
4,0.011210134678082854,0.8459952232305266,0.7618167567281133
5,0.009679368303463371,0.9308858741989009,0.7606756247656226
6,0.008688863187835691,0.9818946616760119,0.7554307946857237
7,0.008678688653264752,1.0163269319428971,0.754252230658303
8,0.005019239357590781,1.0774322221414345,0.7569240686059745
9,0.00954775050862459,1.045802355439177,0.7502043309672756
10,0.004801667609389677,1.190750142591334,0.7444837712874782
11,0.004459400297553902,1.221556326427995,0.7406639908152295
12,0.007678837944418275,1.1289067459894078,0.7556968436578239
