epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.3248115300635558,0.3953702144685932,0.8217169584460479
1,0.10153824113915715,0.5867221162705257,0.8108777211770986
2,0.059757978290287984,0.7533515088898386,0.7879024424567905
3,0.04383876555111298,0.9193661883007093,0.7785422850841808
4,0.034455867437714296,1.1071459874584892,0.7747327312597401
5,0.02901985190678337,1.3014092550589647,0.7745694777424265
6,0.024047503029780506,1.3948200210977508,0.7788426717771335
7,0.026154576187059773,1.4862602930318098,0.7678108625224414
8,0.021918020493712227,1.5529442561885423,0.7845309415585239
9,0.021662687105833505,1.5975779062751057,0.7829382432174549
10,0.01713030585833147,1.7847821755158353,0.7790413024204466
11,0.021736198338950043,1.8600989568338693,0.7736820171114449
12,0.01741521886580878,1.911033598589229,0.77539372550342
