epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.32502995168927434,0.23392166419132424,0.8387662121082319
1,0.1088061179924886,0.3023712437867386,0.8317698096864224
2,0.06643473285569648,0.3797832263625293,0.8192699487311892
3,0.048782675916289056,0.47060553621642476,0.7995946274737127
4,0.03885761365391273,0.522615100555783,0.8131279873001767
5,0.03138512529004616,0.5570919644541592,0.8095044484403007
6,0.033132039629437775,0.6391268776935836,0.8108003172593342
7,0.027569979140255694,0.6481137170684413,0.8067079409654709
8,0.02582142071890772,0.6968149632195674,0.8082801490515056
9,0.024236412932482382,0.7149348260696834,0.8091522005244997
10,0.02721291434724108,0.7419380638373018,0.8078206259182633
11,0.021836714181261232,0.7601193073360462,0.7999051046534508
12,0.021774357432242732,0.8761566672949173,0.8131688961795949
