epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.29378159274815746,0.4107165008101262,0.7433665615624087
1,0.05974874231894178,0.7528379003455079,0.718677764688186
2,0.02376989656275456,0.9634373406135807,0.7171391870561961
3,0.013587532910799883,1.0401704809490968,0.7209988600620907
4,0.014909009888524874,1.1273332048580702,0.7220038747172335
5,0.006760966990419094,1.2445574378954998,0.7100900516561345
6,0.005899040455220006,1.3740451404994904,0.7192066336449253
7,0.005465018526878828,1.5294450363301624,0.7227798212374195
8,0.006362362185390392,1.4590295409356437,0.717104690585327
9,0.0012409003340248675,1.6000032745672093,0.7233699331538095
10,0.010640030625385885,1.410608400674383,0.7151445140222761
11,0.0017102843698423265,1.6982320676313034,0.7175014373484304
12,0.0006194527428287244,1.798019122353484,0.7183584196487366
