epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.31786098181800343,0.32138512322097634,0.7920112942239932
1,0.0903812479363878,0.5180712477846756,0.7937568433691916
2,0.0407335374430581,0.6745941824720223,0.7956787891038046
3,0.025487491732633823,0.8859126609337147,0.7817321148373156
4,0.017266195190500183,1.0012616272923764,0.7752859564444856
5,0.014912600896106782,0.996456730194596,0.7871994639564063
6,0.016059851696714506,1.0051406894274149,0.7900686511044839
7,0.009316224042679927,1.222789821511464,0.7768550553780853
8,0.006747812661022306,1.2842958410120846,0.7786731726372543
9,0.008329068230061014,1.1473478709870941,0.781761582786476
10,0.011117944330913988,1.245947562449458,0.8025602446940754
11,0.00972606485469391,1.3079138192472166,0.7911201826213079
12,0.006283850395731745,1.424093662051854,0.7931981880524109
