epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.3190084224989434,0.4741364707862801,0.7782900773180652
1,0.10461519849794108,0.6948008753085698,0.7561297729107822
2,0.05271774541561296,0.8967687191104223,0.7218300955159134
3,0.03560089515048821,1.1239048512499217,0.7371005172690224
4,0.025772811825379355,1.246995956576198,0.7149337545359434
5,0.021088941976772385,1.3944572091073129,0.7137835541446665
6,0.02880568067428051,1.4379759046793053,0.6992680644678139
7,0.018881722822302386,1.523006985357713,0.7084104454360515
8,0.017068384907075337,1.6879996938487756,0.6996211470505884
9,0.016274515458163902,1.7255190946958603,0.7083461743909851
10,0.022927698221451947,1.7969144294951975,0.7064759430540867
11,0.014879427317465816,1.8469941154409666,0.7069350892316455
12,0.014909433243207771,1.9991589191324082,0.7003474123072653
