epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.31122898815297373,0.40889125231903634,0.8009696016439024
1,0.1054368714461712,0.5897708850016017,0.7827982546649349
2,0.05210682693399301,0.8705192619836462,0.7583132979496573
3,0.033497060430744866,0.9444450704108778,0.7587697815241451
4,0.024849363472856798,1.0820406123580149,0.7622044951047903
5,0.025572661622142306,1.1665901122393099,0.7589766089270846
6,0.01873459415329548,1.3018442656209896,0.761429661913748
7,0.018359244828085965,1.4390616321076746,0.7538745320350001
8,0.020168438324091337,1.346067122782463,0.7547156859899031
9,0.014764414611710412,1.54441298658497,0.7521022400512704
10,0.013827436229362397,1.544496843458198,0.7514925843810474
11,0.021909294220707972,1.5243758977448583,0.7450484430500447
12,0.01269236168525621,1.6338024373836955,0.7489511732336147
