epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.3114909739034218,0.4509695003007388,0.8150596344117761
1,0.09234287374440515,0.6402230378778138,0.791585036867475
2,0.05294137836156184,0.8420739616759272,0.7883453469186941
3,0.03874749582587627,0.9341942401434936,0.7919142022443145
4,0.0322261133273704,1.1610297183850462,0.786014811989222
5,0.024948815010291964,1.3209826180226742,0.7897319128403205
6,0.022732024116180184,1.55885439340472,0.7700842006843684
7,0.024930964345929393,1.5853177555036115,0.7643264988204024
8,0.01921793998088361,1.8040637181914079,0.7683143686397226
9,0.018494884443158905,1.9232975012249067,0.7488710967569899
10,0.01745549149031081,1.9943617876307678,0.7597678455067433
11,0.013837758635881504,2.186289032547137,0.7678884117982336
12,0.019490605070165833,2.055623545637781,0.7460863999037828
