epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.30392653937925374,0.4712609658922995,0.8276716342607248
1,0.09110758330738335,0.566585131134521,0.826352111784584
2,0.05810229205248649,0.7532095523632455,0.8073658087936542
3,0.045379631043526165,0.9693044360576364,0.8131941509054578
4,0.03326273016239467,1.0541113712241732,0.8191787347160776
5,0.026553231651911088,1.2028212460833072,0.8118251736725689
6,0.023240833996566373,1.421452495685423,0.8090281504921131
7,0.02268638409036947,1.400925221489801,0.8108556216600395
8,0.020076155789449747,1.6034667345791243,0.8147686486376118
9,0.021652580680358306,1.6830634367824426,0.8096477025307993
10,0.018072870530723185,1.6636741142468259,0.814384131798177
11,0.013797774987842626,1.8410897686053809,0.8216514078923614
12,0.017718398477555367,1.8767438878541425,0.8035883011287185
