epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.2677036306039329,0.3700926419364559,0.7970667533758832
1,0.06757913431477777,0.5824071656120978,0.7678640074573156
2,0.022847226741599173,0.8142948234013339,0.7518854334848518
3,0.013140296493625433,0.9745809746359391,0.7543906650981005
4,0.009776949249961057,0.992924903860185,0.7660985642596322
5,0.005679900758048386,1.0000217489067356,0.766724558767018
6,0.011548447106925305,1.0541401067227358,0.7585975284898391
7,0.004091975097350829,1.2097651966046743,0.7504962344791808
8,0.006006333384713653,1.1687084407673256,0.7536645234325774
9,0.0017529941587142383,1.3387200839173838,0.7540598802401904
10,0.0073125727245808405,1.2849374567105363,0.7513395710072237
11,0.0018806893816147028,1.3822726785795958,0.756334917756425
12,0.0010720454537029263,1.5143208295441926,0.7573079295912338
