epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.28909344439386736,0.46166961013230057,0.749038586177245
1,0.06650221196535588,0.7759816343815646,0.7344132793903506
2,0.03199892193784369,0.9518206424972152,0.7217579842183419
3,0.01712055125343531,1.0952658725743438,0.7219965220038356
4,0.013745781404306205,1.1996487012059345,0.7292684903442774
5,0.005878080717795644,1.3337274571753956,0.7276016290697602
6,0.004910202662924991,1.393699757658922,0.7357638377765885
7,0.01742688984469117,1.2832224301780306,0.738978317941129
8,0.00319559867405911,1.4215609972026637,0.7346523235781851
9,0.004639357688316262,1.5458694806646678,0.7301099669692055
10,0.0026909068876809156,1.612734213071504,0.7213869880366173
11,0.0015951900965242782,1.7097538216203256,0.722144755656744
12,0.010672832671651653,1.249187468260485,0.7282003726627703
