epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.2757101406976699,0.2834177099945376,0.8454775049351717
1,0.07207510794085516,0.4221965271581334,0.8387613257296657
2,0.038636309766134254,0.5028340616711867,0.8467746428232431
3,0.023690873663812756,0.5451634542427174,0.8478655102521068
4,0.016335458707983464,0.6346785807538227,0.8540065932271644
5,0.01379097157912188,0.7526997934746436,0.8383143948477704
6,0.01300661052246267,0.8278075038146406,0.84021319156184
7,0.008961729869634392,0.879480428417444,0.8479614131241308
8,0.012388489602660218,1.015255167059504,0.8366491531278938
9,0.008068190865339619,1.042581279334898,0.8382393596725353
10,0.00673271784510857,1.121765889724152,0.8470631691579444
11,0.013646219186480457,1.1518923560782564,0.8299711899109141
12,0.00369864519475004,1.2226263885919983,0.8405425178747392
