epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.27781667358088835,0.2700449016234769,0.8454725567369934
1,0.07853598197256814,0.37241812288762327,0.8448040512896551
2,0.03921178219689105,0.5486721013550164,0.8256282457225224
3,0.02469027923171164,0.6277494225569304,0.8226164180165033
4,0.014958086025484634,0.760503099180322,0.8277814649955727
5,0.01373788574415315,0.7449067093513712,0.8168421838872479
6,0.010331746377156708,0.9244108883347397,0.8156457532441513
7,0.009065103997618434,0.9963376871902069,0.811953926858819
8,0.012318900535692786,0.9684601089825404,0.8092917921600034
9,0.008026681607097795,1.2319599582651732,0.8173072949902648
10,0.006176241930098751,1.222004217443361,0.8116770999070293
11,0.005192389083101839,1.3490951442647698,0.8018248100396043
12,0.011782021818104697,1.2013949921031655,0.8127821168322914
