epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.2945478744481752,0.2578170395609001,0.8443856561662226
1,0.08067962124638328,0.35252701562642785,0.8369121253825892
2,0.04143601656653295,0.41743543078947754,0.8380980358099839
3,0.025875094515922212,0.4858007165318886,0.849274795657858
4,0.017520490810241398,0.5277030192445126,0.8561619834428249
5,0.011822637558470774,0.5945489968913128,0.8553503130328889
6,0.011491909911022438,0.6346364412802441,0.8514771106050825
7,0.012256375082368013,0.6534918817997463,0.8476748258826914
8,0.007205532567135874,0.6816652996316914,0.8458354334879017
9,0.00519979577063311,0.7942661536692335,0.8383463218566973
10,0.010098475173411892,0.7456558353360255,0.8408980426625007
11,0.006094617423989657,0.8203782434824928,0.8385435474693294
12,0.006480235600092587,0.792296108085772,0.8475446179236987
