epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.29643110084867824,0.364096170675834,0.8438225440948542
1,0.08842611330160065,0.5262739462168509,0.8434774911771997
2,0.05819211613739398,0.6176679103001597,0.8466006213669133
3,0.0417058093327129,0.6966870947928381,0.8472023010355068
4,0.03851659067414031,0.8004984977183429,0.8440652064698094
5,0.027550798613007518,0.8794391361398123,0.8482089443647874
6,0.028373487363016977,0.953463793789698,0.834197957821719
7,0.022228577675167775,0.9400661851065792,0.8441995141463278
8,0.02088492509531879,1.139317832571306,0.8338167660752663
9,0.02492444823431192,0.9842192083710992,0.8307254903890181
10,0.01823289540366,1.2598367818024856,0.826323735871982
11,0.016311820644564407,1.3234863660063698,0.8284799116182732
12,0.01615111608630451,1.4858512546626863,0.8196563686563706
