epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.34161204604819717,0.46155157572346256,0.7861380427403667
1,0.13033407164541125,0.6897582316700899,0.7641995272455312
2,0.06553251193829264,0.9791010593141569,0.7556335699159834
3,0.0418748056813484,1.1490734637796707,0.7490149871309554
4,0.030915637782548494,1.303098154093366,0.7389987985068365
5,0.025845416412687144,1.4354934454693113,0.7354068962374656
6,0.022262552093289527,1.5621192277656326,0.7250042115591045
7,0.025091563905723157,1.7019677549000602,0.7321850942200462
8,0.019134758790957617,1.7500329585400554,0.7299040041498635
9,0.017471455862443655,1.8649128225898495,0.7386999302418006
10,0.02357035030141861,1.7995557510454332,0.7264780300606114
11,0.017654354556617322,1.8480307365738917,0.7326225114878162
12,0.01823172717446353,1.9779673216972726,0.7279998823866646
