epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.32034755637771206,0.5515113574123671,0.783115567107825
1,0.09868427551367827,0.6289171652582758,0.7885133746381162
2,0.06209192102154096,0.8697519111971422,0.7440969607486174
3,0.03870394380599783,1.11268553323108,0.7584976127590849
4,0.029454545140135707,1.296122610335891,0.7776955264641514
5,0.022808145581205426,1.5376725010040355,0.7557906012956189
6,0.022085991030101452,1.6742910013303747,0.7515426896119961
7,0.02543275438281789,1.790287449822045,0.7632637238449693
8,0.017716742660115033,1.9621806995091684,0.7538129382790852
9,0.02036434014585163,1.9435832715037362,0.7661643207343405
10,0.017381760836027466,1.98858834752517,0.780813016027506
11,0.014758299706757003,2.265307350662508,0.7691528013869312
12,0.014807367095347952,2.2229209861269354,0.7697529481713308
