epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.3550700385813621,0.28850814863098584,0.8150105158862461
1,0.13379715153596694,0.4074289712425765,0.8131065247808932
2,0.07257914197597451,0.5040234623077988,0.7978213208336775
3,0.04897607726779056,0.6229745204601389,0.782992541510112
4,0.0411148991440577,0.7033493475609552,0.7875869515924749
5,0.03600868268217712,0.7597904576276028,0.7842213096698135
6,0.03581441387082789,0.7414602329936969,0.7939415541970904
7,0.031385473693387476,0.7674758647531433,0.7875352388351889
8,0.02946587022797745,0.8265247755837739,0.7711643380607309
9,0.02709778459844529,0.8805389516847274,0.7942432518099296
10,0.026403308672600597,0.8545380863659358,0.7771590505041827
11,0.030275382291754156,1.0099959055311354,0.7664526463490041
12,0.024867045249296033,0.9770525241986477,0.7717262714752379
