epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.276618369592968,0.34517955283619367,0.7923017811522015
1,0.06294215311763351,0.6112626616889868,0.7788108556353233
2,0.02261225526413099,0.8089719018124739,0.762835246939511
3,0.01442285235717277,0.8775036984446597,0.7598927191866501
4,0.01310828322385524,0.8923588582302507,0.7612999154950727
5,0.008458224877417366,0.956787567496828,0.7530467012543401
6,0.006486803475858395,1.0738233939854436,0.758690220584307
7,0.006790136764256734,1.199631942768538,0.7405203779627422
8,0.008773742835500878,1.1587405765412022,0.7497937887963647
9,0.004739535764880191,1.2439896652907267,0.7439496852713947
10,0.007073445050134531,1.2224442655692722,0.7495461868034914
11,0.0013270196488268811,1.4244735152741337,0.7483788614502975
12,0.007592518324497009,1.2965414081345537,0.7476832815018559
