epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.27916551761470826,0.38603963260421037,0.7713835062383513
1,0.0637226943293514,0.690929502367643,0.7602663364495781
2,0.02835349695125719,0.9305442329249505,0.7370493963454492
3,0.011919853362367254,1.1253129372569868,0.7502392462698406
4,0.012415503861103929,1.1606015143044222,0.7376041194547925
5,0.007657174031775336,1.177608103521093,0.7504895580859341
6,0.010052134082938365,1.3297622101719906,0.735269398541464
7,0.006622507410333357,1.3494175292693693,0.7292962714162429
8,0.006059933553428342,1.430393951865704,0.7376169825301313
9,0.0052049215959473275,1.5384768069565977,0.7540829888981145
10,0.007209580037786631,1.4501213457809183,0.752795368881779
11,0.0031161180782948244,1.673574096805487,0.742433625530653
12,0.004740665673813793,1.773354791296029,0.7554658282520328
