epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.36253029991182983,0.32021877067075544,0.8289548480484471
1,0.11937123862477235,0.40729926701519065,0.8121380065536276
2,0.07312698943195131,0.551266150732663,0.7997750361859276
3,0.056115456419169006,0.5675984273453498,0.7983174711434358
4,0.04395427213951831,0.571209677774023,0.8071958624949925
5,0.03806034939126905,0.647727155329719,0.7997086178385228
6,0.03196407584428497,0.6876833505390455,0.809901362125856
7,0.03039905307507578,0.6897421955209795,0.7991179504740483
8,0.030963846931659475,0.7234467356981175,0.8040383336426377
9,0.025599586558724918,0.7719268652565489,0.8054201711890466
10,0.0246870402650431,0.8707452150925994,0.8135722268965304
11,0.0241637494098952,0.8763806451423636,0.7853557663059004
12,0.025362375102282012,0.9219195177743524,0.7863443893492094
