epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.26769568952112477,0.3449643393319814,0.7942868386766235
1,0.06125723197073794,0.5359749600107869,0.76922785628403
2,0.022999105420659232,0.7630825189232294,0.754331044819562
3,0.013233493087106632,0.8724230423566997,0.76018274480418
4,0.012624985678568701,0.9486208819044434,0.7515444654088781
5,0.006543518019031387,1.0445406682009424,0.7557943905342818
6,0.007907625446583268,1.0838744141029337,0.7476375091442774
7,0.0043856784127326185,1.165455350358086,0.755870893341707
8,0.0027438871057928467,1.259220529864793,0.7506651593185435
9,0.002570158455272727,1.4018424451434113,0.7526957490527502
10,0.011305778410858478,1.2761051746024297,0.7663723594806643
11,0.0046851510159529215,1.2769727000703373,0.7602017058217563
12,0.00335113279036027,1.4150278468528352,0.7589821592555686
