epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.308269631595988,0.3988829716978205,0.8414652268502286
1,0.09456370857201124,0.5512507967738526,0.8318912316212778
2,0.05868714138342623,0.6675719170308293,0.8347535186366462
3,0.043148079962191874,0.761354448835295,0.823442289374183
4,0.038469509451339645,0.8830815849699424,0.8220362698031718
5,0.027821731300403673,1.059624231624326,0.8212822876239472
6,0.025483725359173197,1.2126766107688982,0.8227277297377384
7,0.02426590833708791,1.3320708661336147,0.8057609722674139
8,0.020270756506851235,1.4196254488219984,0.824307461855631
9,0.01896842760385194,1.6891797902892376,0.8057922750969816
10,0.02090107624296491,1.4844146512097751,0.8056141497000117
11,0.016414123079494428,1.7445767372643644,0.808948710595152
12,0.01675400015582502,1.872984713415532,0.7996429853728396
