epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.3222141043953878,0.2236989828920106,0.8618780513275157
1,0.10797010691857244,0.2995639574724405,0.8453610514266681
2,0.06182299847495166,0.4207583226876131,0.8366985754100774
3,0.04456642972472226,0.4773704203073661,0.8289302792061395
4,0.03910871000285051,0.533915261968356,0.8195034623668555
5,0.03015229460532574,0.5693627805363455,0.829334501119722
6,0.030961355051791026,0.5869101961128624,0.8228714520879635
7,0.026803441331087585,0.6769051374506301,0.8096466696060144
8,0.02636516667942588,0.6260307809899741,0.8237443467545883
9,0.025781096491876893,0.7428265138014438,0.81373138637618
10,0.025136901394868513,0.7249116430159445,0.8175900907714493
11,0.026370444673353772,0.7282305686754553,0.8227096104976362
12,0.023022561830451756,0.8104675348278875,0.8208905064110669
