epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.2866106403997687,0.22524006745413686,0.8714384179620814
1,0.07991928762277441,0.3309557293206289,0.8669697455595973
2,0.0393391081631291,0.42304828163008157,0.8667349802404927
3,0.025734439818817758,0.551451703082844,0.8524916544738778
4,0.020208493474332158,0.5475024698680082,0.8652407304181626
5,0.012594628126036156,0.7065348061173075,0.8583606906516966
6,0.01163540841364665,0.7828437128490258,0.8552991592612181
7,0.014389639230124004,0.7715690109368597,0.8458377790489435
8,0.009204481079280598,0.8839633348364195,0.8474737426015921
9,0.009504753250593549,0.9422094896836641,0.8553383770492566
10,0.009808758773128484,0.9406159054100934,0.8474488991013479
11,0.005195582992690109,0.9019614142371011,0.8612421574848942
12,0.00522486610834057,1.0186304332006235,0.8561701473830372
