epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.2750441614367411,0.32254428614827024,0.8135579448232751
1,0.055550929020934024,0.5382225723478552,0.784791342177535
2,0.026044475840862377,0.733238688587432,0.7746965085235668
3,0.013854278702669424,0.8412723911187074,0.7737000894537177
4,0.012878500847631683,0.835548759155145,0.7710457018505386
5,0.005478353419258822,1.0122706427563943,0.7694064086136478
6,0.009487078049070077,1.0176430012170936,0.7643016817175796
7,0.005160069550085876,1.0565344240587253,0.7774825005751114
8,0.0018168506648855547,1.1700841003422202,0.7688401223273283
9,0.007650256293726443,1.1975565833200268,0.7658608787540958
10,0.0029965808556574438,1.2464595897299875,0.7730552017457455
11,0.004176939953434584,1.2974134979933298,0.7558736470271793
12,0.005570701699382197,1.3589991718783496,0.762086169429659
