variant,fold,seed,mode,source_model,threshold,macro_delta_f1,micro_delta_f1,modification_precision,delete_recall,correct_pair_preservation,modified_pair_count,modified_rna_count,beneficial_edit_count,harmful_edit_count
LOMO_HOLDOUT_RNAFOLD,2,53,LEARNED_UNGATED,rnafold,0.5,-0.07192981439415476,-0.06292624152597737,0.45751633986928103,0.7142857142857143,0.7642045454545454,153,19,70,83
LOMO_HOLDOUT_RNAFOLD,2,67,LEARNED_UNGATED,pooled,0.5,-0.07129114421836541,-0.05709094055550756,0.46621621621621623,0.7040816326530612,0.7755681818181818,148,19,69,79
LOMO_HOLDOUT_RNAFOLD,2,67,LEARNED_UNGATED,rnafold,0.5,-0.07129114421836541,-0.05709094055550756,0.46621621621621623,0.7040816326530612,0.7755681818181818,148,19,69,79
LOMO_HOLDOUT_RNAFOLD,3,17,LEARNED_UNGATED,pooled,0.5,-0.03046001213187924,-0.03378315782972541,0.17857142857142858,0.3333333333333333,0.9198606271777003,28,14,5,23
LOMO_HOLDOUT_RNAFOLD,3,17,LEARNED_UNGATED,rnafold,0.5,-0.03046001213187924,-0.03378315782972541,0.17857142857142858,0.3333333333333333,0.9198606271777003,28,14,5,23
LOMO_HOLDOUT_RNAFOLD,3,17,LEARNED_SELECTIVE,pooled,0.85,-0.002420084574172629,-0.0034829440552111013,0.0,0.0,0.9930313588850174,2,2,0,2
LOMO_HOLDOUT_RNAFOLD,3,17,LEARNED_SELECTIVE,rnafold,0.85,-0.002420084574172629,-0.0034829440552111013,0.0,0.0,0.9930313588850174,2,2,0,2
LOMO_HOLDOUT_RNAFOLD,3,29,LEARNED_UNGATED,pooled,0.5,-0.026563993954493343,-0.031909288612873565,0.18518518518518517,0.3333333333333333,0.9233449477351916,27,14,5,22
LOMO_HOLDOUT_RNAFOLD,3,29,LEARNED_UNGATED,rnafold,0.5,-0.026563993954493343,-0.031909288612873565,0.18518518518518517,0.3333333333333333,0.9233449477351916,27,14,5,22
LOMO_HOLDOUT_RNAFOLD,3,29,LEARNED_SELECTIVE,pooled,0.85,-0.0036827108367988907,-0.005233008872426503,0.0,0.0,0.9895470383275261,3,3,0,3
LOMO_HOLDOUT_RNAFOLD,3,29,LEARNED_SELECTIVE,rnafold,0.85,-0.0036827108367988907,-0.005233008872426503,0.0,0.0,0.9895470383275261,3,3,0,3
LOMO_HOLDOUT_RNAFOLD,3,41,LEARNED_UNGATED,pooled,0.5,-0.03997784424447066,-0.041343362476644274,0.15625,0.3333333333333333,0.9059233449477352,32,16,5,27
LOMO_HOLDOUT_RNAFOLD,3,41,LEARNED_UNGATED,rnafold,0.5,-0.03997784424447066,-0.041343362476644274,0.15625,0.3333333333333333,0.9059233449477352,32,16,5,27
LOMO_HOLDOUT_RNAFOLD,3,41,LEARNED_SELECTIVE,pooled,0.9,-0.0008768746976294169,-0.0017386171554291119,0.0,0.0,0.9965156794425087,1,1,0,1
LOMO_HOLDOUT_RNAFOLD,3,41,LEARNED_SELECTIVE,rnafold,0.9,-0.0008768746976294169,-0.0017386171554291119,0.0,0.0,0.9965156794425087,1,1,0,1
LOMO_HOLDOUT_RNAFOLD,3,53,LEARNED_UNGATED,pooled,0.5,-0.04102454616415521,-0.04407475302698105,0.07142857142857142,0.13333333333333333,0.9094076655052264,28,14,2,26
LOMO_HOLDOUT_RNAFOLD,3,53,LEARNED_UNGATED,rnafold,0.5,-0.04102454616415521,-0.04407475302698105,0.07142857142857142,0.13333333333333333,0.9094076655052264,28,14,2,26
LOMO_HOLDOUT_RNAFOLD,3,53,LEARNED_SELECTIVE,pooled,0.95,-0.0008768746976294169,-0.0017386171554291119,0.0,0.0,0.9965156794425087,1,1,0,1
LOMO_HOLDOUT_RNAFOLD,3,53,LEARNED_SELECTIVE,rnafold,0.95,-0.0008768746976294169,-0.0017386171554291119,0.0,0.0,0.9965156794425087,1,1,0,1
LOMO_HOLDOUT_RNAFOLD,3,67,LEARNED_UNGATED,pooled,0.5,-0.0263639281116239,-0.0315937058366802,0.16,0.26666666666666666,0.926829268292683,25,12,4,21
LOMO_HOLDOUT_RNAFOLD,3,67,LEARNED_UNGATED,rnafold,0.5,-0.0263639281116239,-0.0315937058366802,0.16,0.26666666666666666,0.926829268292683,25,12,4,21
LOMO_HOLDOUT_RNAFOLD,3,67,LEARNED_SELECTIVE,pooled,0.9,-0.0008768746976294169,-0.0017386171554291119,0.0,0.0,0.9965156794425087,1,1,0,1
LOMO_HOLDOUT_RNAFOLD,3,67,LEARNED_SELECTIVE,rnafold,0.9,-0.0008768746976294169,-0.0017386171554291119,0.0,0.0,0.9965156794425087,1,1,0,1
LOMO_HOLDOUT_RNAFOLD,4,17,LEARNED_UNGATED,pooled,0.5,-0.036097291955164756,-0.03734809688581309,0.3191489361702128,0.39473684210526316,0.8865248226950354,47,15,15,32
LOMO_HOLDOUT_RNAFOLD,4,17,LEARNED_UNGATED,rnafold,0.5,-0.036097291955164756,-0.03734809688581309,0.3191489361702128,0.39473684210526316,0.8865248226950354,47,15,15,32
LOMO_HOLDOUT_RNAFOLD,4,17,LEARNED_SELECTIVE,pooled,0.95,0.0003581407972320927,0.0011369774919613995,0.6666666666666666,0.05263157894736842,0.9964539007092199,3,3,2,1
LOMO_HOLDOUT_RNAFOLD,4,17,LEARNED_SELECTIVE,rnafold,0.95,0.0003581407972320927,0.0011369774919613995,0.6666666666666666,0.05263157894736842,0.9964539007092199,3,3,2,1
LOMO_HOLDOUT_RNAFOLD,4,29,LEARNED_UNGATED,pooled,0.5,-0.034068998181514945,-0.033290052356020894,0.36538461538461536,0.5,0.8829787234042553,52,16,19,33
LOMO_HOLDOUT_RNAFOLD,4,29,LEARNED_UNGATED,rnafold,0.5,-0.034068998181514945,-0.033290052356020894,0.36538461538461536,0.5,0.8829787234042553,52,16,19,33
LOMO_HOLDOUT_RNAFOLD,4,29,LEARNED_SELECTIVE,pooled,0.95,0.00047274387063119444,0.0014461538461538748,1.0,0.02631578947368421,1.0,1,1,1,0
LOMO_HOLDOUT_RNAFOLD,4,29,LEARNED_SELECTIVE,rnafold,0.95,0.00047274387063119444,0.0014461538461538748,1.0,0.02631578947368421,1.0,1,1,1,0
LOMO_HOLDOUT_RNAFOLD,4,41,LEARNED_UNGATED,pooled,0.5,-0.033840922563906924,-0.0338878892733564,0.3404255319148936,0.42105263157894735,0.8900709219858156,47,14,16,31
LOMO_HOLDOUT_RNAFOLD,4,41,LEARNED_UNGATED,rnafold,0.5,-0.033840922563906924,-0.0338878892733564,0.3404255319148936,0.42105263157894735,0.8900709219858156,47,14,16,31
LOMO_HOLDOUT_RNAFOLD,4,41,LEARNED_SELECTIVE,pooled,0.95,0.00047274387063119444,0.0014461538461538748,1.0,0.02631578947368421,1.0,1,1,1,0
LOMO_HOLDOUT_RNAFOLD,4,41,LEARNED_SELECTIVE,rnafold,0.95,0.00047274387063119444,0.0014461538461538748,1.0,0.02631578947368421,1.0,1,1,1,0
LOMO_HOLDOUT_RNAFOLD,4,53,LEARNED_UNGATED,pooled,0.5,-0.029838570806659886,-0.030245884413309998,0.3888888888888889,0.5526315789473685,0.8829787234042553,54,14,21,33
LOMO_HOLDOUT_RNAFOLD,4,53,LEARNED_UNGATED,rnafold,0.5,-0.029838570806659886,-0.030245884413309998,0.3888888888888889,0.5526315789473685,0.8829787234042553,54,14,21,33
LOMO_HOLDOUT_RNAFOLD,4,53,LEARNED_SELECTIVE,pooled,0.95,-0.0005256975866062922,-0.0003133226324237848,0.5,0.02631578947368421,0.9964539007092199,2,2,1,1
LOMO_HOLDOUT_RNAFOLD,4,53,LEARNED_SELECTIVE,rnafold,0.95,-0.0005256975866062922,-0.0003133226324237848,0.5,0.02631578947368421,0.9964539007092199,2,2,1,1
LOMO_HOLDOUT_RNAFOLD,4,67,LEARNED_UNGATED,pooled,0.5,-0.029179236166606132,-0.0329841924398625,0.32558139534883723,0.3684210526315789,0.8971631205673759,43,13,14,29
LOMO_HOLDOUT_RNAFOLD,4,67,LEARNED_UNGATED,rnafold,0.5,-0.029179236166606132,-0.0329841924398625,0.32558139534883723,0.3684210526315789,0.8971631205673759,43,13,14,29
LOMO_HOLDOUT_RNAFOLD,4,67,LEARNED_SELECTIVE,pooled,0.95,-0.0015113831134957918,-0.0003133226324237848,0.5,0.02631578947368421,0.9964539007092199,2,2,1,1
LOMO_HOLDOUT_RNAFOLD,4,67,LEARNED_SELECTIVE,rnafold,0.95,-0.0015113831134957918,-0.0003133226324237848,0.5,0.02631578947368421,0.9964539007092199,2,2,1,1
LOMO_HOLDOUT_TRROSETTARNA2,0,17,LEARNED_UNGATED,pooled,0.5,-0.00525671599917354,-0.02991071531540257,0.4827586206896552,0.7887323943661971,0.810126582278481,116,23,56,60
LOMO_HOLDOUT_TRROSETTARNA2,0,17,LEARNED_UNGATED,trrosettarna2_native_ss,0.5,-0.00525671599917354,-0.02991071531540257,0.4827586206896552,0.7887323943661971,0.810126582278481,116,23,56,60
LOMO_HOLDOUT_TRROSETTARNA2,0,17,LEARNED_SELECTIVE,pooled,0.9,0.04588279808853015,0.05053662320439223,0.8846153846153846,0.647887323943662,0.9810126582278481,52,18,46,6
LOMO_HOLDOUT_TRROSETTARNA2,0,17,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.9,0.04588279808853015,0.05053662320439223,0.8846153846153846,0.647887323943662,0.9810126582278481,52,18,46,6
LOMO_HOLDOUT_TRROSETTARNA2,0,29,LEARNED_UNGATED,pooled,0.5,-0.026246494152389842,-0.051527922412246685,0.4344262295081967,0.7464788732394366,0.7816455696202531,122,22,53,69
LOMO_HOLDOUT_TRROSETTARNA2,0,29,LEARNED_UNGATED,trrosettarna2_native_ss,0.5,-0.026246494152389842,-0.051527922412246685,0.4344262295081967,0.7464788732394366,0.7816455696202531,122,22,53,69
LOMO_HOLDOUT_TRROSETTARNA2,0,29,LEARNED_SELECTIVE,pooled,0.95,0.04557959408704534,0.049784773609901634,0.9333333333333333,0.5915492957746479,0.990506329113924,45,18,42,3
LOMO_HOLDOUT_TRROSETTARNA2,0,29,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.95,0.04557959408704534,0.049784773609901634,0.9333333333333333,0.5915492957746479,0.990506329113924,45,18,42,3
LOMO_HOLDOUT_TRROSETTARNA2,0,41,LEARNED_UNGATED,pooled,0.5,-0.01587567974321867,-0.03899860917941589,0.46218487394957986,0.7746478873239436,0.7974683544303798,119,24,55,64
LOMO_HOLDOUT_TRROSETTARNA2,0,41,LEARNED_UNGATED,trrosettarna2_native_ss,0.5,-0.01587567974321867,-0.03899860917941589,0.46218487394957986,0.7746478873239436,0.7974683544303798,119,24,55,64
LOMO_HOLDOUT_TRROSETTARNA2,0,41,LEARNED_SELECTIVE,pooled,0.9,0.042323883107452914,0.04522130166753813,0.8913043478260869,0.5774647887323944,0.9841772151898734,46,18,41,5
LOMO_HOLDOUT_TRROSETTARNA2,0,41,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.9,0.042323883107452914,0.04522130166753813,0.8913043478260869,0.5774647887323944,0.9841772151898734,46,18,41,5
LOMO_HOLDOUT_TRROSETTARNA2,0,53,LEARNED_UNGATED,pooled,0.5,-0.006388089484516693,-0.027934779392181808,0.48148148148148145,0.7323943661971831,0.8227848101265823,108,22,52,56
LOMO_HOLDOUT_TRROSETTARNA2,0,53,LEARNED_UNGATED,trrosettarna2_native_ss,0.5,-0.006388089484516693,-0.027934779392181808,0.48148148148148145,0.7323943661971831,0.8227848101265823,108,22,52,56
LOMO_HOLDOUT_TRROSETTARNA2,0,53,LEARNED_SELECTIVE,pooled,0.95,0.04382079476308177,0.0474719790558783,0.9743589743589743,0.5352112676056338,0.9968354430379747,39,17,38,1
LOMO_HOLDOUT_TRROSETTARNA2,0,53,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.95,0.04382079476308177,0.0474719790558783,0.9743589743589743,0.5352112676056338,0.9968354430379747,39,17,38,1
LOMO_HOLDOUT_TRROSETTARNA2,0,67,LEARNED_UNGATED,pooled,0.5,-0.011601920960691507,-0.03602340256784564,0.4649122807017544,0.7464788732394366,0.8069620253164557,114,23,53,61
LOMO_HOLDOUT_TRROSETTARNA2,0,67,LEARNED_UNGATED,trrosettarna2_native_ss,0.5,-0.011601920960691507,-0.03602340256784564,0.4649122807017544,0.7464788732394366,0.8069620253164557,114,23,53,61
LOMO_HOLDOUT_TRROSETTARNA2,0,67,LEARNED_SELECTIVE,pooled,0.95,0.0454060378825999,0.051577461721618145,0.9761904761904762,0.5774647887323944,0.9968354430379747,42,18,41,1
LOMO_HOLDOUT_TRROSETTARNA2,0,67,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.95,0.0454060378825999,0.051577461721618145,0.9761904761904762,0.5774647887323944,0.9968354430379747,42,18,41,1
LOMO_HOLDOUT_TRROSETTARNA2,1,17,LEARNED_UNGATED,pooled,0.5,-0.05797434427506093,-0.04539775975607174,0.4084507042253521,0.5471698113207547,0.8292682926829268,71,23,29,42
LOMO_HOLDOUT_TRROSETTARNA2,1,17,LEARNED_UNGATED,trrosettarna2_native_ss,0.5,-0.05797434427506093,-0.04539775975607174,0.4084507042253521,0.5471698113207547,0.8292682926829268,71,23,29,42
LOMO_HOLDOUT_TRROSETTARNA2,1,29,LEARNED_UNGATED,pooled,0.5,-0.03704228588355183,-0.03540657550687987,0.45454545454545453,0.660377358490566,0.8292682926829268,77,23,35,42
LOMO_HOLDOUT_TRROSETTARNA2,1,29,LEARNED_UNGATED,trrosettarna2_native_ss,0.5,-0.03704228588355183,-0.03540657550687987,0.45454545454545453,0.660377358490566,0.8292682926829268,77,23,35,42
LOMO_HOLDOUT_TRROSETTARNA2,1,41,LEARNED_UNGATED,pooled,0.5,-0.07969705064676047,-0.07445083560324861,0.3333333333333333,0.49056603773584906,0.7886178861788617,78,23,26,52
LOMO_HOLDOUT_TRROSETTARNA2,1,41,LEARNED_UNGATED,trrosettarna2_native_ss,0.5,-0.07969705064676047,-0.07445083560324861,0.3333333333333333,0.49056603773584906,0.7886178861788617,78,23,26,52
LOMO_HOLDOUT_TRROSETTARNA2,1,53,LEARNED_UNGATED,pooled,0.5,-0.06639532371182184,-0.06389361818980666,0.2807017543859649,0.3018867924528302,0.8333333333333334,57,22,16,41
LOMO_HOLDOUT_TRROSETTARNA2,1,53,LEARNED_UNGATED,trrosettarna2_native_ss,0.5,-0.06639532371182184,-0.06389361818980666,0.2807017543859649,0.3018867924528302,0.8333333333333334,57,22,16,41
LOMO_HOLDOUT_TRROSETTARNA2,1,67,LEARNED_UNGATED,pooled,0.5,-0.050332751277013026,-0.04539775975607174,0.4084507042253521,0.5471698113207547,0.8292682926829268,71,22,29,42
LOMO_HOLDOUT_TRROSETTARNA2,1,67,LEARNED_UNGATED,trrosettarna2_native_ss,0.5,-0.050332751277013026,-0.04539775975607174,0.4084507042253521,0.5471698113207547,0.8292682926829268,71,22,29,42
LOMO_HOLDOUT_TRROSETTARNA2,2,17,LEARNED_UNGATED,pooled,0.5,-0.05246147665735575,-0.05017060630857351,0.4965034965034965,0.47019867549668876,0.7913043478260869,143,23,71,72
LOMO_HOLDOUT_TRROSETTARNA2,2,17,LEARNED_UNGATED,trrosettarna2_native_ss,0.5,-0.05246147665735575,-0.05017060630857351,0.4965034965034965,0.47019867549668876,0.7913043478260869,143,23,71,72
LOMO_HOLDOUT_TRROSETTARNA2,2,17,LEARNED_SELECTIVE,pooled,0.95,0.001342659309400943,0.02064987692438025,0.7761194029850746,0.3443708609271523,0.9565217391304348,67,17,52,15
LOMO_HOLDOUT_TRROSETTARNA2,2,17,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.95,0.001342659309400943,0.02064987692438025,0.7761194029850746,0.3443708609271523,0.9565217391304348,67,17,52,15
LOMO_HOLDOUT_TRROSETTARNA2,2,29,LEARNED_UNGATED,pooled,0.5,-0.026311730598903908,-0.027983497525160383,0.5739644970414202,0.6423841059602649,0.7913043478260869,169,24,97,72
LOMO_HOLDOUT_TRROSETTARNA2,2,29,LEARNED_UNGATED,trrosettarna2_native_ss,0.5,-0.026311730598903908,-0.027983497525160383,0.5739644970414202,0.6423841059602649,0.7913043478260869,169,24,97,72
LOMO_HOLDOUT_TRROSETTARNA2,2,41,LEARNED_UNGATED,pooled,0.5,-0.05628057715651829,-0.05593453736560561,0.5060240963855421,0.5562913907284768,0.7623188405797101,166,24,84,82
LOMO_HOLDOUT_TRROSETTARNA2,2,41,LEARNED_UNGATED,trrosettarna2_native_ss,0.5,-0.05628057715651829,-0.05593453736560561,0.5060240963855421,0.5562913907284768,0.7623188405797101,166,24,84,82
LOMO_HOLDOUT_TRROSETTARNA2,2,41,LEARNED_SELECTIVE,pooled,0.95,-0.00013683123788962395,0.016420301815040617,0.7191011235955056,0.423841059602649,0.927536231884058,89,20,64,25
LOMO_HOLDOUT_TRROSETTARNA2,2,41,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.95,-0.00013683123788962395,0.016420301815040617,0.7191011235955056,0.423841059602649,0.927536231884058,89,20,64,25
LOMO_HOLDOUT_TRROSETTARNA2,2,53,LEARNED_UNGATED,pooled,0.5,-0.038634660691428215,-0.04858659046841507,0.49264705882352944,0.44370860927152317,0.8,136,22,67,69
LOMO_HOLDOUT_TRROSETTARNA2,2,53,LEARNED_UNGATED,trrosettarna2_native_ss,0.5,-0.038634660691428215,-0.04858659046841507,0.49264705882352944,0.44370860927152317,0.8,136,22,67,69
LOMO_HOLDOUT_TRROSETTARNA2,2,53,LEARNED_SELECTIVE,pooled,0.95,0.01408838777341929,0.02268712226871228,0.8214285714285714,0.304635761589404,0.9710144927536232,56,16,46,10
LOMO_HOLDOUT_TRROSETTARNA2,2,53,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.95,0.01408838777341929,0.02268712226871228,0.8214285714285714,0.304635761589404,0.9710144927536232,56,16,46,10
LOMO_HOLDOUT_TRROSETTARNA2,2,67,LEARNED_UNGATED,pooled,0.5,-0.024621338031992554,-0.02318034934261448,0.5901639344262295,0.7152317880794702,0.782608695652174,183,24,108,75
LOMO_HOLDOUT_TRROSETTARNA2,2,67,LEARNED_UNGATED,trrosettarna2_native_ss,0.5,-0.024621338031992554,-0.02318034934261448,0.5901639344262295,0.7152317880794702,0.782608695652174,183,24,108,75
LOMO_HOLDOUT_TRROSETTARNA2,3,17,LEARNED_UNGATED,pooled,0.5,0.002854385637328765,0.02473363774733639,0.6986301369863014,0.6,0.9163498098859315,73,23,51,22
LOMO_HOLDOUT_TRROSETTARNA2,3,17,LEARNED_UNGATED,trrosettarna2_native_ss,0.5,0.002854385637328765,0.02473363774733639,0.6986301369863014,0.6,0.9163498098859315,73,23,51,22
LOMO_HOLDOUT_TRROSETTARNA2,3,17,LEARNED_SELECTIVE,pooled,0.9,0.02619042072225694,0.041667594758139415,0.9047619047619048,0.4470588235294118,0.9847908745247148,42,17,38,4
LOMO_HOLDOUT_TRROSETTARNA2,3,17,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.9,0.02619042072225694,0.041667594758139415,0.9047619047619048,0.4470588235294118,0.9847908745247148,42,17,38,4
LOMO_HOLDOUT_TRROSETTARNA2,3,29,LEARNED_UNGATED,pooled,0.5,-0.01107892547552757,0.015363394216133974,0.654320987654321,0.6235294117647059,0.8935361216730038,81,22,53,28
LOMO_HOLDOUT_TRROSETTARNA2,3,29,LEARNED_UNGATED,trrosettarna2_native_ss,0.5,-0.01107892547552757,0.015363394216133974,0.654320987654321,0.6235294117647059,0.8935361216730038,81,22,53,28
LOMO_HOLDOUT_TRROSETTARNA2,3,29,LEARNED_SELECTIVE,pooled,0.9,0.02439211872496001,0.04757599047576,0.8823529411764706,0.5294117647058824,0.9771863117870723,51,17,45,6
LOMO_HOLDOUT_TRROSETTARNA2,3,29,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.9,0.02439211872496001,0.04757599047576,0.8823529411764706,0.5294117647058824,0.9771863117870723,51,17,45,6
LOMO_HOLDOUT_TRROSETTARNA2,3,41,LEARNED_UNGATED,pooled,0.5,0.010117024540186285,0.04500520708163103,0.7471264367816092,0.7647058823529411,0.9163498098859315,87,23,65,22
LOMO_HOLDOUT_TRROSETTARNA2,3,41,LEARNED_UNGATED,trrosettarna2_native_ss,0.5,0.010117024540186285,0.04500520708163103,0.7471264367816092,0.7647058823529411,0.9163498098859315,87,23,65,22
LOMO_HOLDOUT_TRROSETTARNA2,3,41,LEARNED_SELECTIVE,pooled,0.95,0.033696924086047,0.06077731060777314,0.9607843137254902,0.5764705882352941,0.9923954372623575,51,18,49,2
LOMO_HOLDOUT_TRROSETTARNA2,3,41,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.95,0.033696924086047,0.06077731060777314,0.9607843137254902,0.5764705882352941,0.9923954372623575,51,18,49,2
LOMO_HOLDOUT_TRROSETTARNA2,3,53,LEARNED_UNGATED,pooled,0.5,0.01016551643519402,0.032155677113365644,0.7323943661971831,0.611764705882353,0.9277566539923955,71,24,52,19
LOMO_HOLDOUT_TRROSETTARNA2,3,53,LEARNED_UNGATED,trrosettarna2_native_ss,0.5,0.01016551643519402,0.032155677113365644,0.7323943661971831,0.611764705882353,0.9277566539923955,71,24,52,19
LOMO_HOLDOUT_TRROSETTARNA2,3,53,LEARNED_SELECTIVE,pooled,0.9,0.023218565922258554,0.04115299907384651,0.8863636363636364,0.4588235294117647,0.9809885931558935,44,18,39,5
LOMO_HOLDOUT_TRROSETTARNA2,3,53,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.9,0.023218565922258554,0.04115299907384651,0.8863636363636364,0.4588235294117647,0.9809885931558935,44,18,39,5
LOMO_HOLDOUT_TRROSETTARNA2,3,67,LEARNED_UNGATED,pooled,0.5,0.0028752025823801605,0.029252283105022925,0.7037037037037037,0.6705882352941176,0.908745247148289,81,22,57,24
LOMO_HOLDOUT_TRROSETTARNA2,3,67,LEARNED_UNGATED,trrosettarna2_native_ss,0.5,0.0028752025823801605,0.029252283105022925,0.7037037037037037,0.6705882352941176,0.908745247148289,81,22,57,24
LOMO_HOLDOUT_TRROSETTARNA2,3,67,LEARNED_SELECTIVE,pooled,0.95,0.03174244116558173,0.04906437460829083,0.9333333333333333,0.49411764705882355,0.9885931558935361,45,17,42,3
LOMO_HOLDOUT_TRROSETTARNA2,3,67,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.95,0.03174244116558173,0.04906437460829083,0.9333333333333333,0.49411764705882355,0.9885931558935361,45,17,42,3
LOMO_HOLDOUT_TRROSETTARNA2,4,17,LEARNED_UNGATED,pooled,0.5,0.02595378917760297,0.002226050498655985,0.5714285714285714,0.7222222222222222,0.865979381443299,91,21,52,39
LOMO_HOLDOUT_TRROSETTARNA2,4,17,LEARNED_UNGATED,trrosettarna2_native_ss,0.5,0.02595378917760297,0.002226050498655985,0.5714285714285714,0.7222222222222222,0.865979381443299,91,21,52,39
LOMO_HOLDOUT_TRROSETTARNA2,4,17,LEARNED_SELECTIVE,pooled,0.95,0.053923403904278855,0.04672358752526484,1.0,0.4722222222222222,1.0,34,19,34,0
LOMO_HOLDOUT_TRROSETTARNA2,4,17,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.95,0.053923403904278855,0.04672358752526484,1.0,0.4722222222222222,1.0,34,19,34,0
LOMO_HOLDOUT_TRROSETTARNA2,4,29,LEARNED_UNGATED,pooled,0.5,0.013635335508141678,-0.007776256360998213,0.5365853658536586,0.6111111111111112,0.8694158075601375,82,21,44,38
LOMO_HOLDOUT_TRROSETTARNA2,4,29,LEARNED_UNGATED,trrosettarna2_native_ss,0.5,0.013635335508141678,-0.007776256360998213,0.5365853658536586,0.6111111111111112,0.8694158075601375,82,21,44,38
LOMO_HOLDOUT_TRROSETTARNA2,4,29,LEARNED_SELECTIVE,pooled,0.95,0.046724242487232705,0.039540637035787585,1.0,0.4027777777777778,1.0,29,19,29,0
LOMO_HOLDOUT_TRROSETTARNA2,4,29,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.95,0.046724242487232705,0.039540637035787585,1.0,0.4027777777777778,1.0,29,19,29,0
LOMO_HOLDOUT_TRROSETTARNA2,4,41,LEARNED_UNGATED,pooled,0.5,0.014462912876478407,-0.009665789528210067,0.5333333333333333,0.6666666666666666,0.8556701030927835,90,21,48,42
LOMO_HOLDOUT_TRROSETTARNA2,4,41,LEARNED_UNGATED,trrosettarna2_native_ss,0.5,0.014462912876478407,-0.009665789528210067,0.5333333333333333,0.6666666666666666,0.8556701030927835,90,21,48,42
LOMO_HOLDOUT_TRROSETTARNA2,4,41,LEARNED_SELECTIVE,pooled,0.95,0.04200596195203161,0.03697036307132562,0.8888888888888888,0.4444444444444444,0.9862542955326461,36,20,32,4
LOMO_HOLDOUT_TRROSETTARNA2,4,41,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.95,0.04200596195203161,0.03697036307132562,0.8888888888888888,0.4444444444444444,0.9862542955326461,36,20,32,4
LOMO_HOLDOUT_TRROSETTARNA2,4,53,LEARNED_UNGATED,pooled,0.5,0.018267681305741693,-0.0052781035866411585,0.5465116279069767,0.6527777777777778,0.865979381443299,86,22,47,39
LOMO_HOLDOUT_TRROSETTARNA2,4,53,LEARNED_UNGATED,trrosettarna2_native_ss,0.5,0.018267681305741693,-0.0052781035866411585,0.5465116279069767,0.6527777777777778,0.865979381443299,86,22,47,39
LOMO_HOLDOUT_TRROSETTARNA2,4,67,LEARNED_UNGATED,pooled,0.5,0.023778478142166076,-0.00017734565711791106,0.5638297872340425,0.7361111111111112,0.8591065292096219,94,22,53,41
LOMO_HOLDOUT_TRROSETTARNA2,4,67,LEARNED_UNGATED,trrosettarna2_native_ss,0.5,0.023778478142166076,-0.00017734565711791106,0.5638297872340425,0.7361111111111112,0.8591065292096219,94,22,53,41
LOMO_HOLDOUT_TRROSETTARNA2,4,67,LEARNED_SELECTIVE,pooled,0.95,0.054727449811465136,0.04962859091942695,1.0,0.5,1.0,36,21,36,0
LOMO_HOLDOUT_TRROSETTARNA2,4,67,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.95,0.054727449811465136,0.04962859091942695,1.0,0.5,1.0,36,21,36,0
MODEL_SPECIFIC_PETFOLD,0,17,LEARNED_UNGATED,pooled,0.5,-0.08086417094430777,-0.1312959818902094,0.21428571428571427,0.5714285714285714,0.7142857142857143,112,18,24,88
MODEL_SPECIFIC_PETFOLD,0,17,LEARNED_UNGATED,petfold,0.5,-0.08086417094430777,-0.1312959818902094,0.21428571428571427,0.5714285714285714,0.7142857142857143,112,18,24,88
MODEL_SPECIFIC_PETFOLD,0,17,LEARNED_SELECTIVE,pooled,0.9,-0.003465646962497071,-0.014676188131002244,0.37037037037037035,0.23809523809523808,0.9448051948051948,27,8,10,17
MODEL_SPECIFIC_PETFOLD,0,17,LEARNED_SELECTIVE,petfold,0.9,-0.003465646962497071,-0.014676188131002244,0.37037037037037035,0.23809523809523808,0.9448051948051948,27,8,10,17
MODEL_SPECIFIC_PETFOLD,0,29,LEARNED_UNGATED,pooled,0.5,-0.07078008302400414,-0.11639738357466312,0.22857142857142856,0.5714285714285714,0.737012987012987,105,19,24,81
MODEL_SPECIFIC_PETFOLD,0,29,LEARNED_UNGATED,petfold,0.5,-0.07078008302400414,-0.11639738357466312,0.22857142857142856,0.5714285714285714,0.737012987012987,105,19,24,81
MODEL_SPECIFIC_PETFOLD,0,29,LEARNED_SELECTIVE,pooled,0.9,-0.0027185652211793743,-0.01165954139137193,0.3333333333333333,0.14285714285714285,0.961038961038961,18,7,6,12
MODEL_SPECIFIC_PETFOLD,0,29,LEARNED_SELECTIVE,petfold,0.9,-0.0027185652211793743,-0.01165954139137193,0.3333333333333333,0.14285714285714285,0.961038961038961,18,7,6,12
