epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.2852467650492578,0.2983446367996576,0.8300938093463193
1,0.07971971729503455,0.43364683360301226,0.8301559466723923
2,0.03647757111388399,0.48951257227241407,0.8373838663047567
3,0.026043901561441953,0.5456368590677827,0.8364004045575081
4,0.017133972836024147,0.6346356910231222,0.8316237280370188
5,0.012660556722921766,0.7157828355028213,0.836582562014827
6,0.016594293160196467,0.7464039209172877,0.8337439769345175
7,0.009399481736918935,0.7420862795712978,0.8378535671462449
8,0.006876134289416203,0.8018303850963727,0.8301783110284557
9,0.00618991508340343,0.8850378744763253,0.829041977508838
10,0.010005436250915194,0.9776898591418092,0.832672998512229
11,0.008957658237422918,0.9380575689261902,0.8273015468642827
12,0.00573976462657701,1.0747132077808326,0.816557993598275
