epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.3078296421881506,0.3143176511639934,0.8119667903525137
1,0.07698152114225312,0.5256888221640761,0.7848308127701772
2,0.034367250147038474,0.6631584002189201,0.7997940155778411
3,0.023375021010041748,0.7581298615360237,0.8004645761884525
4,0.016792812199309115,0.8495794411661504,0.8129547941212893
5,0.012605523977657278,0.8970274881231538,0.7916149980499171
6,0.010644688621650536,0.9540975885893205,0.8039618758598652
7,0.013720008398408,1.1067466554761207,0.7953835324940727
8,0.009005283231769471,1.1816332693923768,0.7960819261891419
9,0.007586307026924299,1.21713269731372,0.785282116853564
10,0.00724618223191172,1.2745062353911012,0.7886716589538916
11,0.009614792122267788,1.1783060600903479,0.8009232747049043
12,0.010366334633187922,1.248463466686406,0.8182871494919307
