epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.26828248641880237,0.3636177908467719,0.7901924050903651
1,0.06367480905197552,0.6747360529242427,0.7804581907157043
2,0.02509917462808134,0.8279995354287424,0.7646638106028315
3,0.012086271276475177,1.0032389883395245,0.7614817027474875
4,0.006962359780653108,1.158080638555808,0.7595747333058719
5,0.006738293866828225,1.1867990011419067,0.7507765740605059
6,0.005335821976054288,1.3134845824182244,0.7537354738443268
7,0.003914768856983833,1.4491669470555604,0.749567040704177
8,0.009905217170941354,1.3289652658362991,0.7562775279468712
9,0.001082270996462783,1.4314577696492115,0.7535144236422097
10,0.0010963124578802276,1.47664187750171,0.7494999282256453
11,0.0005276838802665899,1.557538925155045,0.755803677460079
12,0.00027212584659285947,1.597467905148985,0.7513274791447364
