epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.33375525403793166,0.2706751576094077,0.8548314744538408
1,0.11599536019455549,0.38236472705231656,0.8303954682778297
2,0.07257655762524562,0.5003643757512769,0.8196473870566007
3,0.05306336940517501,0.5494484568192083,0.8219094476119488
4,0.04644159459642001,0.6331589919976163,0.8148004111361367
5,0.038631859996827014,0.6789050405863206,0.8050224671256284
6,0.038001138069867546,0.6781185931424648,0.8221778330457177
7,0.03047149506669973,0.7508969209675922,0.807274218555097
8,0.028856128194198315,0.7856057072038103,0.8034904635157321
9,0.02998561197482134,0.8764635483742819,0.8137112172073031
10,0.025621842091434262,0.8854569411173215,0.8126789894466079
11,0.024783559536177016,0.8680516672794156,0.8169324314408498
12,0.02075739612211547,0.9484136939186809,0.8093616700673576
