epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.33692000238825026,0.23700986884180328,0.8698555059665817
1,0.10824202964028819,0.35754975241110276,0.8203050999113704
2,0.06313354288667901,0.41144129445506317,0.8428940482175865
3,0.04255167496203139,0.4561558356749451,0.8325262896440965
4,0.03784750574345019,0.46833022607703473,0.834969388515206
5,0.02964965137205534,0.5522186015455809,0.8296654442985458
6,0.030661499683968422,0.6098238040379158,0.8387858421920732
7,0.02641252098710981,0.6137334174538345,0.8300188948174908
8,0.025663036960203056,0.6503380005829867,0.8301834143873331
9,0.024458417109021864,0.7330602505215424,0.8261770309465282
10,0.02286876308469253,0.7355166782305749,0.8220573518363395
11,0.02408642761289411,0.7729743284293421,0.831197211908277
12,0.01788518906166008,0.8051574780645551,0.8318370740350443
