epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.30400103755152313,0.4424459093209253,0.7412591981062658
1,0.07466616582621617,0.7693160041356277,0.7045164946639428
2,0.0279594764094682,1.1915541373309593,0.7168828638022997
3,0.01937295655913986,1.313525306181312,0.7075391520715271
4,0.011993123346535423,1.4003705121894479,0.7172788656338178
5,0.011096495590633061,1.4910591953317147,0.7105497737595807
6,0.00865713781770034,1.6181796562510435,0.7089352283173461
7,0.004598990329108063,1.5902875348437409,0.7198199519037123
8,0.00349366554687658,1.7980647851375662,0.7086545529492952
9,0.010868321362133618,1.7317276146946947,0.7120492856611563
10,0.0021836079712426676,1.9055184745364866,0.7115586565449207
11,0.0019865024439218227,1.8992020355935548,0.7107707594206398
12,0.0008661071578956987,2.0238799462074164,0.7101404784508698
