epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.30324690070737964,0.28637976759734,0.801090280076977
1,0.07447612519827992,0.44370079256094347,0.8068189924305603
2,0.035089100997897776,0.5990744887213358,0.782357765725074
3,0.02415482955641019,0.6511518757467432,0.7973536271810613
4,0.01908636808414817,0.6623447596448468,0.8096701252924112
5,0.014669103084509255,0.8228573310574596,0.7974789978749423
6,0.016881593739548194,0.7931884130375284,0.8114262963272065
7,0.011995430885685686,0.9544248253139817,0.7988194472425513
8,0.008949991196081213,1.0382206674400298,0.8008070285652441
9,0.008230300410147533,1.0382048630847305,0.8105979779544975
10,0.011524416053359075,1.021545663586356,0.7999995209254457
11,0.007010466328271981,1.062259404186392,0.805241365793746
12,0.011679274646668375,1.2046523346835287,0.7905105095294567
