epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.31282313417490354,0.3876697448266755,0.7881408703765844
1,0.09510840038926693,0.5720395202345901,0.7800837275659442
2,0.05100887466651394,0.7204941007757788,0.7801607250496928
3,0.033925269593215145,0.8576093362027706,0.7633271808849839
4,0.02453869003914036,0.9619768757832704,0.7619577442075318
5,0.023196052147569268,1.1025986125645715,0.7702489616595676
6,0.01999854646879423,1.218720418003391,0.7494140988927407
7,0.018760590679549705,1.2556260377982529,0.7448386536394629
8,0.01851423722948201,1.3005604905488364,0.7607813967301983
9,0.01376393710394751,1.5162758311975804,0.7617400619214888
10,0.021376381477742058,1.3876928946938765,0.747305259354777
11,0.01706993623512641,1.3765750525699503,0.7641470883150893
12,0.012692680898406809,1.498208190905595,0.7488192356494743
