epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.30488079012740177,0.39429941508584804,0.7977249346743843
1,0.10661555696345892,0.57089958781933,0.7879195974891422
2,0.053359335105196866,0.7371315773130446,0.7635680766340638
3,0.0333226566412011,0.9115582069589577,0.7447153937192832
4,0.024092753000464998,0.9722697861460564,0.7408685042011628
5,0.021345223991178712,1.0681686545695244,0.7527680088820509
6,0.017590458506430196,1.1593507272847041,0.7472641479971929
7,0.02168188047654578,1.1635798442079615,0.7580614022054306
8,0.01664078817577983,1.2731042004877375,0.7445201039000836
9,0.013090694772016976,1.4763081641571354,0.7444946253608034
10,0.013956788901937286,1.4673613847441653,0.7465138502364702
11,0.012820331822680522,1.5180974576189892,0.7438447813493062
12,0.017832485141371247,1.507236202877764,0.7452364733565089
