epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.28111453057389957,0.5245049243647817,0.7312039232978857
1,0.06159159755059969,0.9084533447332759,0.6904192128285347
2,0.024991296858070555,1.148069718932527,0.6922266652788507
3,0.014144283107492849,1.2661545150259723,0.6947066719671373
4,0.010796194689990254,1.4477218870321262,0.6919747506364379
5,0.006368961242110061,1.5373493874095703,0.6812897603398592
6,0.008399042390397632,1.7303425062347344,0.6789905558756437
7,0.00494014476997785,1.903128266437096,0.6817355536620653
8,0.003354456726762737,1.9736497895606717,0.6840792305081883
9,0.0023770600061226448,2.1114635543379117,0.6832051220356428
10,0.00916165499709295,1.9829570916797616,0.6861608035221965
11,0.0007788608808822583,2.1860203948649857,0.686433832346111
12,0.0003984954115104112,2.3105775349762956,0.6880001411048142
