epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.3310695564976625,0.2431276951432477,0.8568479006664632
1,0.12196608232803086,0.33562977699661706,0.8501615249594171
2,0.06786592361439113,0.4482138603569953,0.8287369333066213
3,0.051325605910381225,0.4916253540383638,0.8331329661674262
4,0.03805807407751105,0.5507314358213414,0.8187524712465581
5,0.03686834611809578,0.5411042217976817,0.835619824620923
6,0.029905182579342198,0.6223676213337977,0.8076523972632748
7,0.02810221776794938,0.6316681585139116,0.8299247357623113
8,0.028380555691970448,0.6185010475255087,0.8209436031994116
9,0.026691915615548352,0.668791614390021,0.8269060309665559
10,0.025815365731361367,0.7770858363774438,0.8161203660403734
11,0.02328236701427336,0.7472342588866486,0.8229510315347498
12,0.02559168569145982,0.7073861978340394,0.8175844327437543
