epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.27118796811450213,0.3910778453020091,0.7821339515739683
1,0.06133794884778146,0.5703254614644966,0.7752567803825455
2,0.024131823549183605,0.8193046826656835,0.761295906956239
3,0.016700173841445166,0.9256013316039656,0.756056084147164
4,0.010758445999592933,1.0614239550502522,0.7701606400563142
5,0.0074510431179788976,1.1689429404108467,0.7638503061131685
6,0.0062142266616724605,1.1913064452472435,0.7526841626141084
7,0.009311540836653993,1.2225623071119687,0.7627234723558468
8,0.006359838773431795,1.2295528574526031,0.755918401197307
9,0.002729203252616926,1.3250396038343435,0.7715051458573362
10,0.0027511871433165275,1.3639294198792051,0.751472561329629
11,0.0020360668838644404,1.4003724116385745,0.7463017609858422
12,0.006535145376322517,1.3575388011864649,0.7417603082167583
