epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.31199043831046747,0.41432152175004866,0.7985258452373057
1,0.10419627493377827,0.6516741184616726,0.7680286581191239
2,0.04773713016257185,0.8279905111909708,0.7594046773178745
3,0.03201932853159337,0.9766406840552586,0.7543928284776121
4,0.02167881937901012,1.1925160182773882,0.7491178762512629
5,0.02281504593406278,1.2239135139748216,0.7469330069092425
6,0.016442295486273684,1.3685165289088248,0.741884259131995
7,0.021921079686018124,1.5000853429480516,0.7465345940702972
8,0.017564937707657057,1.533231785923942,0.7444453837164541
9,0.01523923633624615,1.5919972643982496,0.7410904980369755
10,0.020096225822333242,1.4266538726038995,0.7528333275917035
11,0.01274492065064466,1.740719709371518,0.7458644840726824
12,0.015365547276217164,1.6006295345835093,0.7326374148732856
