epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.29216219276663014,0.45291980920023994,0.7545739930188265
1,0.06428883438418047,0.7448628618869544,0.7207471591726264
2,0.024975323083298733,1.0370011159052162,0.7073004953328071
3,0.01624997042966536,1.169322474767853,0.7070519079076365
4,0.01021956785352363,1.3457135908128972,0.710506389566801
5,0.007852320575693197,1.4068512070475192,0.7126442922411866
6,0.005903661041449372,1.4940021877366327,0.7095829703482994
7,0.0046744944148914705,1.559462693989387,0.7288793892655927
8,0.010866556175087073,1.4746672014270905,0.7013872259947278
9,0.0023835943211160267,1.7162619744940262,0.7081474708804589
10,0.001007648105849169,1.9114207701357953,0.7124645432699123
11,0.012001406362842464,1.5798938731370138,0.7107355964664546
12,0.0010190482615039461,1.7698244899614117,0.7091213568074999
