epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.3382620732590995,0.3213388731422335,0.8291484564076302
1,0.11785361881462895,0.43762031989486533,0.8025678106336409
2,0.0725166602387112,0.5534414025231457,0.8037061463058209
3,0.051970315367456464,0.6034579178337196,0.7860342232345034
4,0.04346337540214565,0.6779419394240266,0.8116698512994568
5,0.039844239980590584,0.7302929713437469,0.8017157237157644
6,0.036205005553844566,0.775155427905885,0.814078699651213
7,0.03557976673807011,0.7475188993154477,0.8101145758618353
8,0.03267617747533957,0.8124414948547805,0.7997153222015199
9,0.02827471539074061,0.7909350989832488,0.8036935613913014
10,0.026784628754578817,0.8750990590492194,0.8132203470616601
11,0.024646952116773244,0.919290800471205,0.8145765009074505
12,0.022999091699313957,0.915164207555406,0.8155169283608655
