epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.28355189816251775,0.2600767490237159,0.8357199947953503
1,0.07781307567329221,0.45044609444295103,0.8236679100180739
2,0.0376481536209909,0.5263376168318054,0.834367311570813
3,0.02660112238156443,0.6320741405765439,0.8177901567203361
4,0.017884213839059856,0.6714777561384478,0.8260425290056695
5,0.013573681182865104,0.7951415190488069,0.814790472614707
6,0.0124711623261744,0.9169580460920448,0.8081759473695996
7,0.011915169948567355,0.930053314648884,0.8097544462958315
8,0.006881728536281429,0.979716601181708,0.8077351256830139
9,0.01114681375577134,1.032129526434372,0.8056173382271482
10,0.006260176673792932,1.0343419030968024,0.8106428825412291
11,0.0074501465822829575,1.068693921264865,0.813633616946354
12,0.008921041964409787,1.1507515842258413,0.7935571593453817
