epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.30854758516988073,0.3888200603773432,0.7475952872227752
1,0.07240854479323261,0.6847865252636974,0.7185969351923257
2,0.026600672615381488,0.9504316306006612,0.6952760519837997
3,0.01627183317077923,1.0742326183368291,0.69502343349239
4,0.015663950741228647,1.1540721977599158,0.6961668252646965
5,0.005644385772428129,1.3121040164470468,0.6934002864972003
6,0.007118784985728814,1.3806699159595834,0.6978517305249888
7,0.007619451565293986,1.3622275276572713,0.6879030104368011
8,0.005579245229089964,1.6186152117915493,0.6659413676915602
9,0.01714953661519674,1.3878192040875301,0.7032637276537755
10,0.001925816732242277,1.5509428618763261,0.7031737309733405
11,0.0025937646090410426,1.6408195277525661,0.7043551961571141
12,0.0032488995566130833,1.6047503861209096,0.7002441977313377
