epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.3226780984866646,0.2701172289316589,0.8603037531432389
1,0.1175942310028606,0.4105505781449944,0.8257834033366184
2,0.07090984857575694,0.46337947826217346,0.8310781304809504
3,0.04916008463674257,0.54529235513473,0.8305827287738804
4,0.042814519108017556,0.5521109346355728,0.826717104635795
5,0.036755646812875256,0.6537533209570169,0.8224294939775187
6,0.02938375575472168,0.7552238940033986,0.816612550944342
7,0.029922500181443726,0.7201512540879698,0.81403820126057
8,0.02790272254962474,0.8247791989313593,0.7945475271488379
9,0.028822491948879293,0.7629692942833393,0.8023199412348612
10,0.022315058538652194,0.9376830993570504,0.8082357401552809
11,0.0236063955699742,0.9325305862093634,0.8021595264135633
12,0.022773967094702516,0.8455515154278203,0.8341668028063415
