epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.3274838370922742,0.27039861978970353,0.8790293912222502
1,0.11526067214420323,0.3522606315245852,0.835759972999574
2,0.07254655398208809,0.47793867602449636,0.8388678689386723
3,0.05074486461491271,0.5185077836154622,0.8319304536784524
4,0.042015151797779024,0.6577280525724986,0.8203742533308048
5,0.03600245640323816,0.6242747905694409,0.8241840454659183
6,0.03542517887289021,0.6516234935488188,0.8198728358439453
7,0.03565780907987602,0.6414911107393884,0.8239695555464835
8,0.02730790135710418,0.7386338343004296,0.8320355723265441
9,0.028044863858697366,0.638874799822683,0.8278147842908776
10,0.027262898803585105,0.7383650404271509,0.815742057721014
11,0.022842254512806057,0.7916322995974916,0.812628862364768
12,0.025441803052174583,0.9303269780440854,0.8055404179773915
