epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.28479255741530324,0.3319417222004092,0.7854887160188803
1,0.07484808413475999,0.4842335033255431,0.7841755668040901
2,0.033141560987107826,0.7237912523677232,0.7542719047005325
3,0.019196804858892864,0.805762538333248,0.7638091503311695
4,0.014512824683295306,0.8931749177180193,0.7567877632229267
5,0.008300044659148175,0.9590247302097532,0.7560897561010252
6,0.004651047521327874,1.0732573067802684,0.7587947693445508
7,0.009773636854308165,0.9758826835581126,0.7439955918513362
8,0.006370915889041399,1.0495842852255182,0.7529495162129354
9,0.0035730682161446677,1.2106666656712106,0.7474393653523862
10,0.005827251169737085,1.1481026286327283,0.744950547753291
11,0.0037591690542053153,1.2499869236656798,0.7384566460973168
12,0.0036476684980818633,1.2564715341452606,0.7155814875298431
