epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.3261187882400027,0.44064114603725485,0.7745635180313797
1,0.11044991090983187,0.678907834353917,0.7570608357917812
2,0.05430739304872931,0.8680876730499015,0.7306981268562264
3,0.03235657399910845,1.0672298536408569,0.7385651216640278
4,0.02429317271127468,1.2676610557829793,0.7176925007614445
5,0.023508050189722105,1.4143868135543542,0.718543862244241
6,0.023011271149071366,1.4638721660545426,0.7162310349848684
7,0.01842773922757447,1.6338403680676978,0.7167143395526779
8,0.015827876254532334,1.7124701542269807,0.7123677821907839
9,0.013926992373386196,1.8259123969724758,0.7079183141369371
10,0.02341465464707057,1.8076046496576657,0.715772230216715
11,0.021442069736558673,1.6435897687591612,0.7182988141346006
12,0.015851325510335402,1.9008633963294101,0.7311497989203621
