epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.33926665560999153,0.2860086408577883,0.8099529970167084
1,0.11294070225453971,0.41171883002623144,0.81762681947045
2,0.07152295655471667,0.583495882293386,0.7853171653445088
3,0.053983689448595586,0.5474669113620965,0.8032625207808264
4,0.04208219447171067,0.6379920545284891,0.7907091178639007
5,0.03975013714630047,0.7111125161457829,0.8000518096726229
6,0.03442795799500277,0.7232426498594815,0.8049616883920487
7,0.03149965691258772,0.817290743050264,0.7921102589530661
8,0.03106405483503866,0.8632471695822288,0.7850618397008797
9,0.030031344923201333,0.8621993826464311,0.7989621422340714
10,0.02597927659906261,0.9885002389128899,0.7944490716031389
11,0.029864339620516954,0.9238597414565499,0.7817076456652383
12,0.023496369579912517,0.9645563109520747,0.8055287157770251
