condition,track,source,metric,mean,population_sd,min,max,n
ERN,unpaired,rnafold,event_lost_tp,532.8,73.10649765923684,448.0,667.0,5
ERN,unpaired,rnafold,event_removed_fp,1379.8,193.69914816539594,1114.0,1686.0,5
ERN,unpaired,rnafold,rna_tp_preservation,0.9930476759057211,0.0012357224523321508,0.9906734154471643,0.9941261833507063,5
ERN,unpaired,rnafold,rna_fp_removal,0.2420685617439164,0.027267263121933342,0.1980338027129833,0.27818350984379997,5
ERN,unpaired,rnafold,rna_modification_precision,0.8429026426632673,0.020952556644568042,0.804183247476351,0.8669294232677641,5
ERN,unpaired,rnafold,rna_coverage,0.025666144885616866,0.002664323456060557,0.022456789267266117,0.030574577799216827,5
ERN,unpaired,rnafold,rna_delta_f1,0.004222919878290389,0.0005266538637938611,0.003407224368406671,0.004882820915317215,5
ERN,unpaired,rnafold,rna_resulting_precision,0.9201501270677304,0.0015773163814360746,0.9176952619004812,0.922416263357237,5
ERN,unpaired,rnafold,rna_resulting_recall,0.908509634854834,0.0008351915163122334,0.9069378988838861,0.9093448695608294,5
ERN,unpaired,rnafold,rna_resulting_f1,0.9175890118854795,0.0005266538637938358,0.9167733163755958,0.9182489129225062,5
ERN,unpaired,petfold,event_auprc,0.6820774992603708,0.016799358798291635,0.6503347535797014,0.6955726538422345,5
ERN,unpaired,petfold,event_auroc,0.906932284502278,0.0026623528344858613,0.9020843303404998,0.9095361360146248,5
ERN,unpaired,petfold,event_brier,0.06981866848398671,0.001651161258870512,0.06786738301970668,0.07286714896467011,5
ERN,unpaired,petfold,event_ece,0.018499080833576355,0.003941908133282407,0.0124815748078838,0.024263924020129703,5
ERN,unpaired,petfold,rna_auprc,0.7787665174418466,0.009362274196027375,0.7614666442691733,0.7874489724026307,5
ERN,unpaired,petfold,rna_auroc,0.8669794405018842,0.00526736643542462,0.8578773266860629,0.8734375344144687,5
ERN,unpaired,petfold,rna_brier,0.055197210656171655,0.0013929751396531717,0.053604685858105613,0.057176804806540756,5
ERN,unpaired,petfold,rna_ece,0.09411217413835583,0.002593431535489342,0.09116526748787339,0.09767458887511203,5
ERN,unpaired,petfold,event_tp_preservation,0.9885714285714287,0.0020393912563411803,0.9850991114149009,0.9912508544087492,5
ERN,unpaired,petfold,event_fp_removal,0.24597510373443984,0.025532458502438203,0.20760719225449517,0.28686030428769016,5
ERN,unpaired,petfold,event_modification_precision,0.7804589119804722,0.026893807698042657,0.7501249375312344,0.8262443438914027,5
ERN,unpaired,petfold,event_coverage,0.04460093896713615,0.00476289029464737,0.03914319248826291,0.053364632237871676,5
ERN,unpaired,petfold,event_delta_f1,0.00979358316775778,0.0014002553865565621,0.0073665391726167595,0.011545053394030003,5
ERN,unpaired,petfold,event_resulting_precision,0.8883935462745501,0.0032613543714422673,0.8833648893503532,0.8934534633823773,5
ERN,unpaired,petfold,event_resulting_recall,0.8629355608591884,0.0017802084773431912,0.8599045346062052,0.8652744630071599,5
ERN,unpaired,petfold,event_resulting_f1,0.8754740565405388,0.0014002553865565621,0.8730470125453978,0.8772255267668111,5
ERN,unpaired,petfold,event_lost_tp,501.6,89.50888224081451,384.0,654.0,5
ERN,unpaired,petfold,event_removed_fp,1778.4,184.59967497262826,1501.0,2074.0,5
ERN,unpaired,petfold,rna_tp_preservation,0.9934906034612906,0.0014162494255692392,0.9907269589228569,0.9946572155530979,5
ERN,unpaired,petfold,rna_fp_removal,0.30682146589043136,0.022940418848105503,0.2639522067970343,0.3333495049012289,5
ERN,unpaired,petfold,rna_modification_precision,0.878905357861781,0.019018949054449612,0.840932183410249,0.8896791827667471,5
ERN,unpaired,petfold,rna_coverage,0.03132574401746244,0.0028467828888073974,0.02809173824324411,0.0366128780493373,5
ERN,unpaired,petfold,rna_delta_f1,0.007278562484742644,0.0006171234522923756,0.006112996341187024,0.007918754590732163,5
ERN,unpaired,petfold,rna_resulting_precision,0.9141473470689189,0.0015959625276156992,0.9113571877579995,0.9163086223997486,5
ERN,unpaired,petfold,rna_resulting_recall,0.9027256786484081,0.0009631773977586178,0.9009145631860375,0.9036681898079617,5
ERN,unpaired,petfold,rna_resulting_f1,0.911601527243721,0.0006171234522924752,0.9104359611001652,0.9122417193497105,5
ERN,unpaired,trrosettarna2_native_ss,event_auprc,0.9270396265776057,0.0035226028659637028,0.9219743439091423,0.9312452830877654,5
ERN,unpaired,trrosettarna2_native_ss,event_auroc,0.9626514058596204,0.0011397562786659191,0.9615435399607912,0.9644471599375252,5
ERN,unpaired,trrosettarna2_native_ss,event_brier,0.0506186113894108,0.0020055420696263966,0.04858594501650146,0.054118803163645736,5
ERN,unpaired,trrosettarna2_native_ss,event_ece,0.032085927754180794,0.0050273458475371315,0.023680717445447665,0.03758803310099021,5
ERN,unpaired,trrosettarna2_native_ss,rna_auprc,0.9367811619377099,0.0034817410539063533,0.9313052424287392,0.9409648927260731,5
ERN,unpaired,trrosettarna2_native_ss,rna_auroc,0.960179142753128,0.0017069825869793815,0.958059376320909,0.9627586190402665,5
ERN,unpaired,trrosettarna2_native_ss,rna_brier,0.04541714911466458,0.0018927062903685448,0.043678436492213694,0.0487420114213989,5
ERN,unpaired,trrosettarna2_native_ss,rna_ece,0.09758757717716639,0.004766559774490514,0.09148127145753343,0.1047677801538112,5
ERN,unpaired,trrosettarna2_native_ss,event_tp_preservation,0.9908875199634954,0.0016450284049576418,0.9889345197353411,0.9935432352270135,5
ERN,unpaired,trrosettarna2_native_ss,event_fp_removal,0.7177777777777777,0.011892592496472395,0.7016975308641975,0.7326388888888888,5
ERN,unpaired,trrosettarna2_native_ss,event_modification_precision,0.9588085762814993,0.007618053638238858,0.949368410063681,0.9705146905605334,5
ERN,unpaired,trrosettarna2_native_ss,event_coverage,0.17083641486177145,0.0021791446770469645,0.1686740623349181,0.17399189998239126,5
ERN,unpaired,trrosettarna2_native_ss,event_delta_f1,0.07337508189464584,0.0020215543167209048,0.07049355870307439,0.07529391168947686,5
ERN,unpaired,trrosettarna2_native_ss,event_resulting_precision,0.9223315984504072,0.0030943767425109093,0.9181123043358539,0.9261335777782516,5
ERN,unpaired,trrosettarna2_native_ss,event_resulting_recall,0.863774860779634,0.0014340014914338134,0.8620723945902944,0.8660898965791567,5
ERN,unpaired,trrosettarna2_native_ss,event_resulting_f1,0.8920918092692606,0.0020215543167209048,0.8892102860776891,0.8940106390640916,5
ERN,unpaired,trrosettarna2_native_ss,event_lost_tp,399.4,72.10159498929272,283.0,485.0,5
