epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.3433786030799624,0.3267487128811118,0.8462969379208917
1,0.129406583992059,0.4030910257658334,0.802940558780399
2,0.07070046571106597,0.5442671244409577,0.8180775152430552
3,0.054379297707930985,0.604758737264473,0.7926377189889093
4,0.042817445601803374,0.6644015627857969,0.7844558455272146
5,0.03582864480393003,0.7223678247320615,0.7972142400998251
6,0.03710808509905863,0.7345675120226893,0.7902396580086067
7,0.032807861943803134,0.6995379414348377,0.8040074764633582
8,0.03096807038770511,0.8505429340758471,0.805239777032506
9,0.02617258168178317,0.9125902131828005,0.763232518486754
10,0.02645710183007647,0.8976791316719089,0.7716810043466491
11,0.02551208284047861,0.8977884294603908,0.7825564854697281
12,0.029969073052799472,0.871637450512585,0.7808306567177262
