epoch,train_weighted_binary_log_loss,validation_unweighted_binary_log_loss,validation_auprc
0,0.305484703128975,0.4357110963366636,0.8191874559811151
1,0.09132810456660931,0.6528804575072116,0.8047430826522312
2,0.05728667358879443,0.7743981984312195,0.8112605766465174
3,0.04139811033739117,0.9550772754005686,0.816524001243257
4,0.03172689422834028,0.9559159602632554,0.8240554685394532
5,0.029881226026087174,1.1950585657950132,0.8136240186296355
6,0.023359152390824024,1.2753501792853361,0.8006671312861433
7,0.02165336797700132,1.2894357376524355,0.8200503964069947
8,0.022993360559568403,1.3865218716326646,0.8031284747486247
9,0.021441308666044937,1.5997119784610212,0.8033777042714012
10,0.01653407601201488,1.7605559834050697,0.7995914389820845
11,0.01761887605485072,1.7845673882639337,0.8046517355728078
12,0.013919463262291666,1.8796054170417587,0.7920482486555964
